Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (Dev1/0),-0.00010539,0.00000003,7335
Channel 1 (Dev1/1),-0.00010539,0.00000003,7335

Data
Channel 0 (Dev1/0),Channel 1 (Dev1/1)
0.000887971956752177,-1.01253029230358
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-1.01253029230358
0.000887971956752177,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-1.01253029230358
0.0000531696165017146,-1.01253029230358
0.0000531696165017146,-1.01253029230358
0.0000531696165017146,-1.01253029230358
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.0000531696165017146,-1.01253029230358
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.844592492015382
0.000887971956752177,-0.844592492015382
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.844592492015382
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.676654691727182
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.000887971956752177,-0.340779091150781
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.676654691727182
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.340779091150781
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.340779091150781
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.340779091150781
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.000887971956752177,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.508716891438982
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.508716891438982
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.508716891438982
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.340779091150781
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.340779091150781
-0.000781632723748748,-0.172841290862581
0.000887971956752177,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.340779091150781
0.0000531696165017146,-0.172841290862581
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.172841290862581
